GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
51045,2001,Craig County,Virginia,5091.0,10.26,393.0,18.83,404.0,37314.0,85400.0,21.1,98.66,0.18,0.33,0.2,0.16,0.0,0.35,0.12,7.0,7.0,1.78,1.78,0,0,0
51045,2002,Craig County,Virginia,5091.0,10.26,398.0,18.83,404.0,37314.0,85400.0,21.1,98.66,0.18,0.33,0.2,0.16,0.0,0.35,0.12,10.0,10.0,2.51,2.51,0,0,0
51045,2003,Craig County,Virginia,5091.0,10.26,403.0,18.83,404.0,37314.0,85400.0,21.1,98.66,0.18,0.33,0.2,0.16,0.0,0.35,0.12,13.0,8.0,1.99,3.23,0,0,0
51045,2004,Craig County,Virginia,5091.0,10.26,408.0,18.83,404.0,37314.0,85400.0,21.1,98.66,0.18,0.33,0.2,0.16,0.0,0.35,0.12,12.0,12.0,2.94,2.94,0,0,0
51045,2005,Craig County,Virginia,5055.0,9.28,413.0,17.24,547.0,48845.0,147500.0,23.3,98.3,0.04,0.53,0.0,0.0,0.0,1.13,0.0,9.0,7.0,1.69,2.18,0,0,0
51045,2006,Craig County,Virginia,5055.0,9.28,418.0,17.24,547.0,48845.0,147500.0,23.3,98.3,0.04,0.53,0.0,0.0,0.0,1.13,0.0,17.0,13.0,3.11,4.07,0,0,0
51045,2007,Craig County,Virginia,5055.0,9.28,423.0,17.24,547.0,48845.0,147500.0,23.3,98.3,0.04,0.53,0.0,0.0,0.0,1.13,0.0,10.0,10.0,2.36,2.36,0,0,0
51045,2008,Craig County,Virginia,5055.0,9.28,428.0,17.24,547.0,48845.0,147500.0,23.3,98.3,0.04,0.53,0.0,0.0,0.0,1.13,0.0,8.0,6.0,1.4,1.87,0,0,0
51045,2009,Craig County,Virginia,5055.0,9.28,433.0,17.24,547.0,48845.0,147500.0,23.3,98.3,0.04,0.53,0.0,0.0,0.0,1.13,0.0,14.0,14.0,3.23,3.23,0,0,0
51045,2010,Craig County,Virginia,5190.0,7.61,438.0,20.06,545.0,47691.0,153900.0,19.2,98.32,0.1,0.69,0.12,0.15,0.0,0.6,0.02,16.0,16.0,3.65,3.65,0,0,0
51045,2011,Craig County,Virginia,5212.0,6.31,445.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,9.0,8.0,1.8,2.02,0,0,0
51045,2012,Craig County,Virginia,5212.0,6.31,453.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,8.0,6.0,1.33,1.77,0,0,0
51045,2013,Craig County,Virginia,5212.0,6.31,460.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,7.0,7.0,1.52,1.52,0,0,0
51045,2014,Craig County,Virginia,5212.0,6.31,467.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,16.0,12.0,2.57,3.42,0,0,0
51045,2015,Craig County,Virginia,5212.0,6.31,475.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,21.0,18.0,3.79,4.42,0,0,0
51045,2016,Craig County,Virginia,5212.0,6.31,482.0,18.97,547.0,44330.0,153000.0,24.1,95.97,0.15,0.02,0.0,0.4,0.0,3.45,0.0,23.0,11.0,2.28,4.77,0,0,0
51047,2000,Culpeper County,Virginia,34262.0,9.17,3580.0,29.49,603.0,45290.0,123300.0,24.1,77.09,18.06,2.5,0.28,0.66,0.01,1.22,0.17,213.0,195.0,5.45,5.95,0,0,0
51047,2001,Culpeper County,Virginia,34262.0,9.17,3684.0,29.49,603.0,45290.0,123300.0,24.1,77.09,18.06,2.5,0.28,0.66,0.01,1.22,0.17,200.0,187.0,5.08,5.43,0,0,0
51047,2002,Culpeper County,Virginia,34262.0,9.17,3789.0,29.49,603.0,45290.0,123300.0,24.1,77.09,18.06,2.5,0.28,0.66,0.01,1.22,0.17,197.0,179.0,4.72,5.2,0,0,0
51047,2003,Culpeper County,Virginia,34262.0,9.17,3893.0,29.49,603.0,45290.0,123300.0,24.1,77.09,18.06,2.5,0.28,0.66,0.01,1.22,0.17,187.0,154.0,3.96,4.8,0,0,0
51047,2004,Culpeper County,Virginia,34262.0,9.17,3997.0,29.49,603.0,45290.0,123300.0,24.1,77.09,18.06,2.5,0.28,0.66,0.01,1.22,0.17,279.0,152.0,3.8,6.98,0,0,0
51047,2005,Culpeper County,Virginia,44923.0,4.77,4101.0,26.94,926.0,64359.0,319500.0,31.5,73.33,15.68,7.3,0.16,1.35,0.0,1.93,0.25,377.0,168.0,4.1,9.19,0,0,0
51047,2006,Culpeper County,Virginia,44923.0,4.77,4206.0,26.94,926.0,64359.0,319500.0,31.5,73.33,15.68,7.3,0.16,1.35,0.0,1.93,0.25,450.0,212.0,5.04,10.7,0,0,0
51047,2007,Culpeper County,Virginia,44923.0,4.77,4310.0,26.94,926.0,64359.0,319500.0,31.5,73.33,15.68,7.3,0.16,1.35,0.0,1.93,0.25,333.0,267.0,6.19,7.73,0,0,0
51047,2008,Culpeper County,Virginia,44923.0,4.77,4414.0,26.94,926.0,64359.0,319500.0,31.5,73.33,15.68,7.3,0.16,1.35,0.0,1.93,0.25,318.0,285.0,6.46,7.2,0,0,0
51047,2009,Culpeper County,Virginia,44923.0,4.77,4519.0,26.94,926.0,64359.0,319500.0,31.5,73.33,15.68,7.3,0.16,1.35,0.0,1.93,0.25,312.0,271.0,6.0,6.9,0,0,0
51047,2010,Culpeper County,Virginia,46689.0,6.41,4623.0,28.48,997.0,65567.0,265600.0,34.0,71.71,15.45,8.9,0.28,1.27,0.03,2.15,0.21,352.0,294.0,6.36,7.61,1,0,0
51047,2011,Culpeper County,Virginia,48424.0,6.48,4711.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,338.0,250.0,5.31,7.18,1,0,0
51047,2012,Culpeper County,Virginia,48424.0,6.48,4798.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,288.0,239.0,4.98,6.0,1,0,0
51047,2013,Culpeper County,Virginia,48424.0,6.48,4886.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,240.0,198.0,4.05,4.91,1,0,0
51047,2014,Culpeper County,Virginia,48424.0,6.48,4974.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,355.0,235.0,4.72,7.14,1,0,0
51047,2015,Culpeper County,Virginia,48424.0,6.48,5061.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,479.0,221.0,4.37,9.46,0,0,0
51047,2016,Culpeper County,Virginia,48424.0,6.48,5149.0,27.2,1050.0,66697.0,251600.0,31.9,71.51,13.88,9.02,0.29,1.44,0.11,3.56,0.2,345.0,124.0,2.41,6.7,1,0,0
51049,2000,Cumberland County,Virginia,9017.0,15.12,806.0,22.85,456.0,31816.0,79300.0,27.1,59.73,37.14,1.66,0.13,0.34,0.0,0.89,0.1,20.0,19.0,2.36,2.48,0,0,0
51049,2001,Cumberland County,Virginia,9017.0,15.12,824.0,22.85,456.0,31816.0,79300.0,27.1,59.73,37.14,1.66,0.13,0.34,0.0,0.89,0.1,20.0,18.0,2.18,2.43,0,0,0
51049,2002,Cumberland County,Virginia,9017.0,15.12,842.0,22.85,456.0,31816.0,79300.0,27.1,59.73,37.14,1.66,0.13,0.34,0.0,0.89,0.1,16.0,15.0,1.78,1.9,0,0,0
51049,2003,Cumberland County,Virginia,9017.0,15.12,861.0,22.85,456.0,31816.0,79300.0,27.1,59.73,37.14,1.66,0.13,0.34,0.0,0.89,0.1,22.0,20.0,2.32,2.56,0,0,0
51049,2004,Cumberland County,Virginia,9017.0,15.12,879.0,22.85,456.0,31816.0,79300.0,27.1,59.73,37.14,1.66,0.13,0.34,0.0,0.89,0.1,32.0,22.0,2.5,3.64,0,0,0
51049,2005,Cumberland County,Virginia,9536.0,10.56,897.0,22.91,698.0,38430.0,141600.0,31.1,61.46,33.58,2.12,0.0,0.0,0.24,2.54,0.06,28.0,22.0,2.45,3.12,0,0,0
51049,2006,Cumberland County,Virginia,9536.0,10.56,915.0,22.91,698.0,38430.0,141600.0,31.1,61.46,33.58,2.12,0.0,0.0,0.24,2.54,0.06,29.0,17.0,1.86,3.17,0,0,0
51049,2007,Cumberland County,Virginia,9536.0,10.56,933.0,22.91,698.0,38430.0,141600.0,31.1,61.46,33.58,2.12,0.0,0.0,0.24,2.54,0.06,22.0,20.0,2.14,2.36,0,0,0
51049,2008,Cumberland County,Virginia,9536.0,10.56,952.0,22.91,698.0,38430.0,141600.0,31.1,61.46,33.58,2.12,0.0,0.0,0.24,2.54,0.06,33.0,33.0,3.47,3.47,0,0,0
51049,2009,Cumberland County,Virginia,9536.0,10.56,970.0,22.91,698.0,38430.0,141600.0,31.1,61.46,33.58,2.12,0.0,0.0,0.24,2.54,0.06,25.0,20.0,2.06,2.58,0,0,0
51049,2010,Cumberland County,Virginia,10052.0,7.78,988.0,24.82,854.0,43137.0,143700.0,30.5,63.2,32.36,1.8,0.36,0.35,0.0,1.76,0.17,39.0,24.0,2.43,3.95,0,0,0
51049,2011,Cumberland County,Virginia,9859.0,15.08,999.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,34.0,26.0,2.6,3.4,0,0,0
51049,2012,Cumberland County,Virginia,9859.0,15.08,1011.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,43.0,30.0,2.97,4.25,0,0,0
51049,2013,Cumberland County,Virginia,9859.0,15.08,1022.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,31.0,19.0,1.86,3.03,0,0,0
51049,2014,Cumberland County,Virginia,9859.0,15.08,1033.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,34.0,26.0,2.52,3.29,0,0,0
51049,2015,Cumberland County,Virginia,9859.0,15.08,1045.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,32.0,26.0,2.49,3.06,0,0,0
51049,2016,Cumberland County,Virginia,9859.0,15.08,1056.0,27.89,867.0,39301.0,137800.0,29.6,63.02,33.15,0.12,0.55,0.0,0.0,3.16,0.0,19.0,11.0,1.04,1.8,0,0,0
51051,2000,Dickenson County,Virginia,16395.0,21.31,1207.0,17.93,347.0,23431.0,55900.0,27.6,98.58,0.35,0.43,0.11,0.07,0.0,0.43,0.02,14.0,14.0,1.16,1.16,0,0,0
51051,2001,Dickenson County,Virginia,16395.0,21.31,1213.0,17.93,347.0,23431.0,55900.0,27.6,98.58,0.35,0.43,0.11,0.07,0.0,0.43,0.02,19.0,19.0,1.57,1.57,0,0,0
51051,2002,Dickenson County,Virginia,16395.0,21.31,1219.0,17.93,347.0,23431.0,55900.0,27.6,98.58,0.35,0.43,0.11,0.07,0.0,0.43,0.02,16.0,9.0,0.74,1.31,0,0,0
51051,2003,Dickenson County,Virginia,16395.0,21.31,1226.0,17.93,347.0,23431.0,55900.0,27.6,98.58,0.35,0.43,0.11,0.07,0.0,0.43,0.02,16.0,9.0,0.73,1.31,0,0,0
51051,2004,Dickenson County,Virginia,16395.0,21.31,1232.0,17.93,347.0,23431.0,55900.0,27.6,98.58,0.35,0.43,0.11,0.07,0.0,0.43,0.02,39.0,39.0,3.17,3.17,0,0,0
51051,2005,Dickenson County,Virginia,16099.0,14.97,1238.0,19.58,410.0,28296.0,67000.0,35.2,97.44,1.09,0.37,0.04,0.01,0.0,1.05,0.0,43.0,22.0,1.78,3.47,0,0,0
51051,2006,Dickenson County,Virginia,16099.0,14.97,1244.0,19.58,410.0,28296.0,67000.0,35.2,97.44,1.09,0.37,0.04,0.01,0.0,1.05,0.0,18.0,10.0,0.8,1.45,0,0,0
51051,2007,Dickenson County,Virginia,16099.0,14.97,1250.0,19.58,410.0,28296.0,67000.0,35.2,97.44,1.09,0.37,0.04,0.01,0.0,1.05,0.0,17.0,17.0,1.36,1.36,0,0,0
51051,2008,Dickenson County,Virginia,16099.0,14.97,1257.0,19.58,410.0,28296.0,67000.0,35.2,97.44,1.09,0.37,0.04,0.01,0.0,1.05,0.0,15.0,15.0,1.19,1.19,0,0,0
51051,2009,Dickenson County,Virginia,16099.0,14.97,1263.0,19.58,410.0,28296.0,67000.0,35.2,97.44,1.09,0.37,0.04,0.01,0.0,1.05,0.0,15.0,15.0,1.19,1.19,0,0,0
51051,2010,Dickenson County,Virginia,15903.0,16.01,1269.0,19.26,477.0,32622.0,74500.0,34.6,98.41,0.32,0.54,0.14,0.11,0.0,0.42,0.06,9.0,9.0,0.71,0.71,0,0,0
51051,2011,Dickenson County,Virginia,15463.0,17.23,1288.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,25.0,22.0,1.71,1.94,0,0,0
51051,2012,Dickenson County,Virginia,15463.0,17.23,1308.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,15.0,15.0,1.15,1.15,0,0,0
51051,2013,Dickenson County,Virginia,15463.0,17.23,1327.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,22.0,22.0,1.66,1.66,0,0,0
51051,2014,Dickenson County,Virginia,15463.0,17.23,1346.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,25.0,15.0,1.11,1.86,0,0,0
51051,2015,Dickenson County,Virginia,15463.0,17.23,1366.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,34.0,27.0,1.98,2.49,0,0,0
51051,2016,Dickenson County,Virginia,15463.0,17.23,1385.0,22.56,528.0,33624.0,74100.0,36.9,98.02,0.9,0.76,0.0,0.07,0.0,0.25,0.0,9.0,9.0,0.65,0.65,0,0,0
51053,2000,Dinwiddie County,Virginia,24533.0,9.29,1893.0,20.79,566.0,41582.0,86900.0,24.5,64.14,33.51,0.97,0.22,0.3,0.03,0.76,0.07,,,,,0,0,0
51053,2001,Dinwiddie County,Virginia,24533.0,9.29,1944.0,20.79,566.0,41582.0,86900.0,24.5,64.14,33.51,0.97,0.22,0.3,0.03,0.76,0.07,,,,,0,0,0
51053,2002,Dinwiddie County,Virginia,24533.0,9.29,1994.0,20.79,566.0,41582.0,86900.0,24.5,64.14,33.51,0.97,0.22,0.3,0.03,0.76,0.07,,,,,0,0,0
51053,2003,Dinwiddie County,Virginia,24533.0,9.29,2045.0,20.79,566.0,41582.0,86900.0,24.5,64.14,33.51,0.97,0.22,0.3,0.03,0.76,0.07,,,,,0,0,0
51053,2004,Dinwiddie County,Virginia,24533.0,9.29,2096.0,20.79,566.0,41582.0,86900.0,24.5,64.14,33.51,0.97,0.22,0.3,0.03,0.76,0.07,230.0,114.0,5.44,10.97,0,0,0
51053,2005,Dinwiddie County,Virginia,25787.0,6.59,2147.0,22.5,837.0,51556.0,152000.0,25.1,64.7,31.78,1.56,0.46,0.63,0.0,0.73,0.14,268.0,109.0,5.08,12.49,0,0,0
51053,2006,Dinwiddie County,Virginia,25787.0,6.59,2197.0,22.5,837.0,51556.0,152000.0,25.1,64.7,31.78,1.56,0.46,0.63,0.0,0.73,0.14,307.0,107.0,4.87,13.97,0,0,0
51053,2007,Dinwiddie County,Virginia,25787.0,6.59,2248.0,22.5,837.0,51556.0,152000.0,25.1,64.7,31.78,1.56,0.46,0.63,0.0,0.73,0.14,164.0,125.0,5.56,7.3,0,0,0
51053,2008,Dinwiddie County,Virginia,25787.0,6.59,2299.0,22.5,837.0,51556.0,152000.0,25.1,64.7,31.78,1.56,0.46,0.63,0.0,0.73,0.14,178.0,151.0,6.57,7.74,0,0,0
51053,2009,Dinwiddie County,Virginia,25787.0,6.59,2349.0,22.5,837.0,51556.0,152000.0,25.1,64.7,31.78,1.56,0.46,0.63,0.0,0.73,0.14,242.0,136.0,5.79,10.3,0,0,0
51053,2010,Dinwiddie County,Virginia,28001.0,8.72,2400.0,22.85,878.0,51582.0,164600.0,27.4,62.92,32.62,2.41,0.3,0.44,0.02,1.24,0.06,328.0,155.0,6.46,13.67,0,0,0
51053,2011,Dinwiddie County,Virginia,28110.0,11.61,2431.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,264.0,123.0,5.06,10.86,0,0,0
51053,2012,Dinwiddie County,Virginia,28110.0,11.61,2462.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,290.0,123.0,5.0,11.78,0,0,0
51053,2013,Dinwiddie County,Virginia,28110.0,11.61,2493.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,379.0,161.0,6.46,15.21,0,0,0
51053,2014,Dinwiddie County,Virginia,28110.0,11.61,2523.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,394.0,141.0,5.59,15.61,0,0,0
51053,2015,Dinwiddie County,Virginia,28110.0,11.61,2554.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,430.0,164.0,6.42,16.84,0,0,0
51053,2016,Dinwiddie County,Virginia,28110.0,11.61,2585.0,23.36,933.0,51397.0,155300.0,27.9,62.56,32.84,2.82,0.14,0.45,0.0,1.04,0.17,485.0,175.0,6.77,18.76,0,0,0
51057,2000,Essex County,Virginia,9989.0,11.22,908.0,22.73,539.0,37395.0,98700.0,21.6,57.68,38.83,0.72,0.54,0.81,0.02,1.2,0.19,29.0,29.0,3.19,3.19,0,0,0
51057,2001,Essex County,Virginia,9989.0,11.22,945.0,22.73,539.0,37395.0,98700.0,21.6,57.68,38.83,0.72,0.54,0.81,0.02,1.2,0.19,17.0,17.0,1.8,1.8,0,0,0
51057,2002,Essex County,Virginia,9989.0,11.22,982.0,22.73,539.0,37395.0,98700.0,21.6,57.68,38.83,0.72,0.54,0.81,0.02,1.2,0.19,31.0,31.0,3.16,3.16,0,0,0
51057,2003,Essex County,Virginia,9989.0,11.22,1019.0,22.73,539.0,37395.0,98700.0,21.6,57.68,38.83,0.72,0.54,0.81,0.02,1.2,0.19,102.0,68.0,6.67,10.01,0,0,0
51057,2004,Essex County,Virginia,9989.0,11.22,1056.0,22.73,539.0,37395.0,98700.0,21.6,57.68,38.83,0.72,0.54,0.81,0.02,1.2,0.19,84.0,25.0,2.37,7.95,0,0,0
51057,2005,Essex County,Virginia,10813.0,6.74,1093.0,25.17,709.0,46678.0,182000.0,26.9,57.38,39.1,1.22,0.62,0.18,0.1,1.4,0.0,160.0,62.0,5.67,14.63,0,0,0
51057,2006,Essex County,Virginia,10813.0,6.74,1131.0,25.17,709.0,46678.0,182000.0,26.9,57.38,39.1,1.22,0.62,0.18,0.1,1.4,0.0,130.0,39.0,3.45,11.5,0,0,0
51057,2007,Essex County,Virginia,10813.0,6.74,1168.0,25.17,709.0,46678.0,182000.0,26.9,57.38,39.1,1.22,0.62,0.18,0.1,1.4,0.0,48.0,39.0,3.34,4.11,0,0,0
51057,2008,Essex County,Virginia,10813.0,6.74,1205.0,25.17,709.0,46678.0,182000.0,26.9,57.38,39.1,1.22,0.62,0.18,0.1,1.4,0.0,90.0,62.0,5.15,7.47,0,0,0
51057,2009,Essex County,Virginia,10813.0,6.74,1242.0,25.17,709.0,46678.0,182000.0,26.9,57.38,39.1,1.22,0.62,0.18,0.1,1.4,0.0,94.0,30.0,2.42,7.57,0,0,0
51057,2010,Essex County,Virginia,11151.0,8.07,1279.0,28.32,793.0,42446.0,165700.0,29.3,55.95,37.88,3.13,0.41,0.77,0.02,1.72,0.12,110.0,46.0,3.6,8.6,1,0,0
51057,2011,Essex County,Virginia,11151.0,9.43,1304.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,108.0,68.0,5.22,8.29,1,0,0
51057,2012,Essex County,Virginia,11151.0,9.43,1328.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,123.0,79.0,5.95,9.26,1,0,0
51057,2013,Essex County,Virginia,11151.0,9.43,1353.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,84.0,41.0,3.03,6.21,1,0,0
51057,2014,Essex County,Virginia,11151.0,9.43,1377.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,105.0,54.0,3.92,7.63,1,0,0
51057,2015,Essex County,Virginia,11151.0,9.43,1402.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,93.0,60.0,4.28,6.64,1,0,0
51057,2016,Essex County,Virginia,11151.0,9.43,1426.0,26.39,834.0,42760.0,164400.0,32.8,55.28,41.04,0.53,0.78,0.0,0.0,2.24,0.13,98.0,44.0,3.09,6.87,1,0,0
51059,2000,Fairfax County,Virginia,969749.0,4.53,101900.0,29.05,998.0,81050.0,233300.0,23.4,64.38,8.38,11.03,0.19,12.95,0.06,2.75,0.26,,,,,0,0,0
51059,2001,Fairfax County,Virginia,969749.0,4.53,103649.0,29.05,998.0,81050.0,233300.0,23.4,64.38,8.38,11.03,0.19,12.95,0.06,2.75,0.26,,,,,0,0,0
51059,2002,Fairfax County,Virginia,969749.0,4.53,105399.0,29.05,998.0,81050.0,233300.0,23.4,64.38,8.38,11.03,0.19,12.95,0.06,2.75,0.26,,,,,0,0,0
51059,2003,Fairfax County,Virginia,969749.0,4.53,107148.0,29.05,998.0,81050.0,233300.0,23.4,64.38,8.38,11.03,0.19,12.95,0.06,2.75,0.26,2356.0,1671.0,1.56,2.2,1,0,0
51059,2004,Fairfax County,Virginia,969749.0,4.53,108898.0,29.05,998.0,81050.0,233300.0,23.4,64.38,8.38,11.03,0.19,12.95,0.06,2.75,0.26,4478.0,3414.0,3.14,4.11,0,1,0
51059,2005,Fairfax County,Virginia,1012751.0,3.44,110648.0,27.62,1452.0,104259.0,520500.0,27.9,58.43,9.03,13.96,0.16,15.97,0.11,1.98,0.36,6469.0,1717.0,1.55,5.85,0,0,0
51059,2006,Fairfax County,Virginia,1012751.0,3.44,112397.0,27.62,1452.0,104259.0,520500.0,27.9,58.43,9.03,13.96,0.16,15.97,0.11,1.98,0.36,7946.0,1871.0,1.66,7.07,0,0,0
51059,2007,Fairfax County,Virginia,1012751.0,3.44,114146.0,27.62,1452.0,104259.0,520500.0,27.9,58.43,9.03,13.96,0.16,15.97,0.11,1.98,0.36,,,,,0,0,0
51059,2008,Fairfax County,Virginia,1012751.0,3.44,115895.0,27.62,1452.0,104259.0,520500.0,27.9,58.43,9.03,13.96,0.16,15.97,0.11,1.98,0.36,,,,,0,0,0
51059,2009,Fairfax County,Virginia,1012751.0,3.44,117645.0,27.62,1452.0,104259.0,520500.0,27.9,58.43,9.03,13.96,0.16,15.97,0.11,1.98,0.36,,,,,0,0,0
51059,2010,Fairfax County,Virginia,1081726.0,3.62,119394.0,30.49,1621.0,109383.0,480200.0,28.3,54.6,8.88,15.58,0.17,17.45,0.07,2.94,0.31,,,,,0,0,0
51059,2011,Fairfax County,Virginia,1128722.0,3.98,121355.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,7655.0,2132.0,1.76,6.31,0,0,0
51059,2012,Fairfax County,Virginia,1128722.0,3.98,123317.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,7064.0,1865.0,1.51,5.73,0,0,0
51059,2013,Fairfax County,Virginia,1128722.0,3.98,125277.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,7018.0,1823.0,1.46,5.6,0,0,0
51059,2014,Fairfax County,Virginia,1128722.0,3.98,127238.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,6253.0,1917.0,1.51,4.91,1,0,0
51059,2015,Fairfax County,Virginia,1128722.0,3.98,129198.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,5950.0,1729.0,1.34,4.61,1,0,0
51059,2016,Fairfax County,Virginia,1128722.0,3.98,131159.0,32.28,1747.0,112552.0,501200.0,28.0,52.61,9.05,16.12,0.13,18.31,0.06,3.44,0.28,7050.0,2438.0,1.86,5.38,0,0,0
51061,2000,Fauquier County,Virginia,55139.0,5.44,4731.0,23.83,705.0,61999.0,162700.0,23.7,87.17,8.71,2.02,0.24,0.58,0.03,1.14,0.12,246.0,167.0,3.53,5.2,0,0,0
51061,2001,Fauquier County,Virginia,55139.0,5.44,4801.0,23.83,705.0,61999.0,162700.0,23.7,87.17,8.71,2.02,0.24,0.58,0.03,1.14,0.12,217.0,125.0,2.6,4.52,0,0,0
51061,2002,Fauquier County,Virginia,55139.0,5.44,4872.0,23.83,705.0,61999.0,162700.0,23.7,87.17,8.71,2.02,0.24,0.58,0.03,1.14,0.12,416.0,147.0,3.02,8.54,0,0,0
51061,2003,Fauquier County,Virginia,55139.0,5.44,4942.0,23.83,705.0,61999.0,162700.0,23.7,87.17,8.71,2.02,0.24,0.58,0.03,1.14,0.12,420.0,154.0,3.12,8.5,0,0,0
51061,2004,Fauquier County,Virginia,55139.0,5.44,5012.0,23.83,705.0,61999.0,162700.0,23.7,87.17,8.71,2.02,0.24,0.58,0.03,1.14,0.12,432.0,151.0,3.01,8.62,0,0,0
51061,2005,Fauquier County,Virginia,66330.0,2.67,5082.0,20.43,1132.0,82872.0,394800.0,28.0,82.59,8.3,5.31,0.26,1.63,0.07,1.67,0.17,337.0,158.0,3.11,6.63,0,0,0
51061,2006,Fauquier County,Virginia,66330.0,2.67,5153.0,20.43,1132.0,82872.0,394800.0,28.0,82.59,8.3,5.31,0.26,1.63,0.07,1.67,0.17,300.0,112.0,2.17,5.82,0,0,0
51061,2007,Fauquier County,Virginia,66330.0,2.67,5223.0,20.43,1132.0,82872.0,394800.0,28.0,82.59,8.3,5.31,0.26,1.63,0.07,1.67,0.17,252.0,166.0,3.18,4.82,0,0,0
51061,2008,Fauquier County,Virginia,66330.0,2.67,5293.0,20.43,1132.0,82872.0,394800.0,28.0,82.59,8.3,5.31,0.26,1.63,0.07,1.67,0.17,201.0,173.0,3.27,3.8,0,0,0
51061,2009,Fauquier County,Virginia,66330.0,2.67,5364.0,20.43,1132.0,82872.0,394800.0,28.0,82.59,8.3,5.31,0.26,1.63,0.07,1.67,0.17,251.0,188.0,3.51,4.68,0,0,0
51061,2010,Fauquier County,Virginia,65203.0,3.18,5434.0,22.97,1138.0,88687.0,363600.0,27.4,81.91,8.02,6.41,0.29,1.27,0.04,1.9,0.16,237.0,164.0,3.02,4.36,1,0,0
